primary_date,transaction_id,player,typeof,from-franchise,from-team,to-franchise,to-team,info
18990630,31784,mageb101,P ,LS3,LS3,PHILS,PHI,$3250
18990820,31785,mageb101,R ,PHILS,PHI,,,
18990910,31786,mageb101,F ,,,WSN,WSN,
19010905,31787,mageb101,U ,CARDS,SLN,GIANTS,NY1,
19020425,31788,mageb101,R ,GIANTS,NY1,,,
19020500,31789,mageb101,F ,,,PHILS,PHI,
19150000,31790,magel101,J ,CARDS,SLN,BRF,BRF,
19160114,31791,magel101,P ,BRF,BRF,YANKS,NYA,$22500
19190418,31792,magel101,P ,REDS,CIN,DOGRS,BRO,
19040627,31793,mages101,Fa,,,PHILS,PHI,
19170801,31794,mages101,W ,BRAVES,BSN,REDS,CIN,
19940602,31795,magew001,Da,,,PHILS,PHI,
20021002,31796,magew001,Fg,TIGRS,DET,,,
20030217,31797,magew001,F ,,,INDINS,CLE,
20030430,31798,magew001,R ,PHILS,PHI,,,
20030507,31799,magew001,F ,,,TIGRS,DET,
20030711,31800,magew001,R ,TIGRS,DET,,,
20030717,31801,magew001,F ,,,ROCKS,COL,
20031015,31802,magew001,Fg,ROCKS,COL,,,
19371005,31803,maggh101,D ,CARDS,SLN,BRAVES,BSN,
19390113,31804,maggh101,P ,BRAVES,BSN,Hollywood,Hollywood,
19060900,31805,maggh102,D ,Sharon,Sharon,PIRATS,PIT,
19390000,31806,magls101,M ,Buffalo,Buffalo,INDINS,CLE,
19400000,31807,magls101,Mr,INDINS,CLE,Buffalo,Buffalo,
19400000,31808,magls101,M ,Buffalo,Buffalo,TIGRS,DET,
19410930,31809,magls101,D ,TIGRS,DET,GIANTS,NY1,
19550731,31810,magls101,W ,GIANTS,NY1,INDINS,CLE,
19560515,31811,magls101,P ,INDINS,CLE,DOGRS,BRO,
19570901,31812,magls101,W ,DOGRS,BRO,YANKS,NYA,
19580614,31813,magls101,P ,YANKS,NYA,CARDS,SLN,
19590410,31814,magls101,R ,CARDS,SLN,,,
19660607,31815,magnj101,Da,,,WSOX,CHA,
19711129,31816,magnj101,D ,WSOX,CHA,YANKS,NYA,
19880601,31817,magnm001,Da,,,ROYALS,KCA,
19961002,31818,magnm001,R ,ROYALS,KCA,,,
19961219,31819,magnm001,F ,,,ASTROS,HOU,
19981023,31820,magnm001,Fg,ASTROS,HOU,,,
19990127,31821,magnm001,F ,,,ANGELS,ANA,
19991029,31822,magnm001,Fg,ANGELS,ANA,,,
19991119,31823,magnm001,F ,,,ATLTCS,OAK,
20070607,31824,magnt001,Da,,,BJAYS,TOR,
20111104,31825,magnt001,P ,ATLTCS,OAK,BJAYS,TOR,
19980602,31826,magrc001,Da,,,GIANTS,SFN,
20031015,31829,magrc001,Fg,INDINS,CLE,,,
20031126,31830,magrc001,F ,,,BREWRS,MIL,
20051012,31831,magrc001,Fg,BREWRS,MIL,,,
19820607,31832,magrj001,Dn,,,PIRATS,PIT,
19850603,31833,magrj001,Da,,,CARDS,SLN,
19930815,31834,magrj001,R ,CARDS,SLN,,,
19930820,31835,magrj001,F ,,,ANGELS,CAL,
19950503,31836,magrj001,R ,ANGELS,CAL,,,
19950513,31837,magrj001,F ,,,CUBS,CHN,
19950608,31838,magrj001,R ,CUBS,CHN,,,
19950624,31839,magrj001,F ,,,NATEX,MON,
19951016,31840,magrj001,Fg,NATEX,MON,,,
19960206,31841,magrj001,F ,,,WSOX,CHA,
19961015,31842,magrj001,Fg,WSOX,CHA,,,
19640000,31843,magrp101,Fa,,,TWINS,MIN,
19641130,31844,magrp101,Df,TWINS,MIN,RSOX,BOS,
19821120,31845,magrt001,Fa,,,PHILS,PHI,
19850709,31846,magrt001,R ,PHILS,PHI,,,
19860324,31847,magrt001,F ,,,ORLS,BAL,
19311117,31848,maguf101,P ,BRAVES,BSN,Louisville,Louisville,
19430000,31849,maguj101,Fa,,,GIANTS,NY1,
19510528,31850,maguj101,W ,GIANTS,NY1,PIRATS,PIT,
19510707,31851,maguj101,W ,PIRATS,PIT,ORLS,SLA,
19400428,31852,mahaa101,P ,RSOX,BOS,PHILS,PHI,
19410204,31853,mahaa101,P ,PHILS,PHI,LittleRock,LittleRock,
19560629,31854,mahaa102,Fa,,,PHILS,PHI,
20040601,31855,mahak001,Fa,,,RNGRS,TEX,
20080328,31856,mahak001,R ,RNGRS,TEX,,,
20080721,31857,mahak001,F ,,,PHILS,PHI,
20101106,31860,mahak001,Fg,PHILS,PHI,,,
19910603,31861,mahar001,Da,,,RSOX,BOS,
19990330,31862,mahar001,W ,RSOX,BOS,ATLTCS,OAK,
20000511,31863,mahar001,P ,ATLTCS,OAK,MARLNS,FLO,
20001002,31864,mahar001,Fg,MARLNS,FLO,,,
20001120,31865,mahar001,F ,,,PADRS,SDN,
20010515,31866,mahar001,R ,PADRS,SDN,,,
20010519,31867,mahar001,F ,,,CUBS,CHN,
20020930,31868,mahar001,R ,CUBS,CHN,,,
20021213,31869,mahar001,F ,,,RNGRS,TEX,
20071029,31870,mahar001,Fg,BRAVES,ATL,,,
20071220,31871,mahar001,F ,,,ROYALS,KCA,
20090824,31872,mahar001,R ,ROYALS,KCA,,,
20090828,31873,mahar001,F ,,,TWINS,MIN,
20110204,31876,mahar001,F ,,,DOGRS,LAN,
20110326,31877,mahar001,R ,DOGRS,LAN,,,
20110408,31878,mahar001,F ,,,DBACKS,ARI,
20110812,31879,mahar001,R ,CARDS,SLN,,,
20120113,31880,mahar001,F ,,,REDS,CIN,
20120511,31881,mahar001,R ,REDS,CIN,,,
19360129,31882,mahar101,W ,ATLTCS,PHA,ORLS,SLA,
19730622,31883,mahlg101,Fa,,,RNGRS,TEX,
19740605,31884,mahlm001,Da,,,BRAVES,ATL,
19800329,31885,mahlm001,R ,BRAVES,ATL,,,
19800410,31886,mahlm001,F ,,,PIRATS,PIT,
19831108,31887,mahlm001,R ,ANGELS,CAL,,,
19840125,31888,mahlm001,F ,,,METS,NYN,
19840316,31889,mahlm001,R ,METS,NYN,,,
19840317,31890,mahlm001,F ,,,CARDS,SLN,
19850723,31891,mahlm001,R ,NATEX,MON,,,
19850803,31892,mahlm001,F ,,,TIGRS,DET,
19851009,31893,mahlm001,R ,TIGRS,DET,,,
19860116,31894,mahlm001,F ,,,RNGRS,TEX,
19860901,31895,mahlm001,P ,RNGRS,TEX,BJAYS,TOR,
19861008,31896,mahlm001,R ,BJAYS,TOR,,,
19750616,31897,mahlr001,Fa,,,BRAVES,ATL,
19881104,31898,mahlr001,Fg,BRAVES,ATL,,,
19881202,31899,mahlr001,F ,,,REDS,CIN,
19901105,31900,mahlr001,Fg,REDS,CIN,,,
19910227,31901,mahlr001,F ,,,NATEX,MON,
19910610,31902,mahlr001,R ,NATEX,MON,,,
19910614,31903,mahlr001,F ,,,BRAVES,ATL,
19910808,31904,mahlr001,R ,BRAVES,ATL,,,
19470000,31905,mahob101,Fa,,,CARDS,SLN,
19501116,31906,mahob101,D ,CARDS,SLN,WSOX,CHA,
19510529,31907,mahob101,W ,WSOX,CHA,ORLS,SLA,
18920900,31908,mahod102,R ,REDS,CIN,,,
20070607,31909,mahoj001,Da,,,ORLS,BAL,
20121130,31910,mahoj001,W ,ORLS,BAL,MARLNS,MIA,
19530000,31911,mahoj101,Fa,,,PHILS,PHI,
19530600,31912,mahoj101,U ,PHILS,PHI,RSOX,BOS,
19601214,31913,mahoj101,X ,RSOX,BOS,ANGELS,LAA,
19630000,31914,mahoj101,U ,INDINS,CLE,ASTROS,HOU,
19950601,31915,mahom001,Da,,,BRAVES,ATL,
19991007,31916,mahom001,R ,BRAVES,ATL,,,
19991027,31917,mahom001,F ,,,CUBS,CHN,
20031015,31922,mahom001,Fg,CUBS,CHN,,,
20031107,31923,mahom001,F ,,,CARDS,SLN,
20051221,31926,mahom001,Fg,CARDS,SLN,,,
20060111,31927,mahom001,F ,,,BJAYS,TOR,
20061015,31928,mahom001,Fg,BJAYS,TOR,,,
20061211,31929,mahom001,F ,,,CUBS,CHN,
20071029,31930,mahom001,Fg,CUBS,CHN,,,
18970505,31931,mahom101,Fa,,,BRAVES,BSN,
18970709,31932,mahom101,R ,BRAVES,BSN,,,
19880601,31933,mahop001,Da,,,TWINS,MIN,
19970627,31934,mahop001,R ,RSOX,BOS,,,
19981221,31935,mahop001,F ,,,METS,NYN,
20001221,31936,mahop001,Fg,METS,NYN,,,
20010111,31937,mahop001,F ,,,RNGRS,TEX,
20011105,31938,mahop001,Fg,RNGRS,TEX,,,
20020131,31939,mahop001,F ,,,CUBS,CHN,
20021030,31940,mahop001,Fg,CUBS,CHN,,,
20030131,31941,mahop001,F ,,,PIRATS,PIT,
20030929,31942,mahop001,Fg,PIRATS,PIT,,,
20040301,31943,mahop001,F ,,,NATEX,MON,
20040601,31944,mahop001,R ,NATEX,MON,,,
20040603,31945,mahop001,F ,,,MARLNS,FLO,
20040708,31946,mahop001,R ,MARLNS,FLO,,,
20040720,31947,mahop001,F ,,,PIRATS,PIT,
20041015,31948,mahop001,Fg,PIRATS,PIT,,,
20050215,31949,mahop001,F ,,,METS,NYN,
20050331,31950,mahop001,C ,METS,NYN,DOGRS,LAN,
20051015,31951,mahop001,Fg,DOGRS,LAN,,,
20060804,31952,mahop001,F ,,,ROYALS,KCA,
20060907,31953,mahop001,R ,ROYALS,KCA,,,
20070824,31954,mahop001,F ,,,BJAYS,TOR,
20071029,31955,mahop001,Fg,BJAYS,TOR,,,
20030603,31956,mahop002,Da,,,PIRATS,PIT,
20111031,31957,mahop002,Fg,PIRATS,PIT,,,
20120110,31958,mahop002,F ,,,CUBS,CHN,
20030603,31959,maiem001,Da,,,ROYALS,KCA,
20121004,31960,maiem001,Fg,ROYALS,KCA,,,
19351016,31961,maile101,D ,Oakland,Oakland,ATLTCS,PHA,
19170416,31962,mailw101,W ,DOGRS,BRO,PIRATS,PIT,
19130915,31963,maina101,D ,Buffalo,Buffalo,TIGRS,DET,
19150104,31964,maina101,J ,TIGRS,DET,KCF,KCF,
20020604,31965,mainj001,Da,,,ORLS,BAL,
20101202,31966,mainj001,Fg,METS,NYN,,,
20111102,31967,mainj001,Fg,ROCKS,COL,,,
20120127,31968,mainj001,F ,,,RSOX,BOS,
20120510,31969,mainj001,R ,RSOX,BOS,,,
20120525,31970,mainj001,F ,,,YANKS,NYA,
20121103,31971,mainj001,Fg,YANKS,NYA,,,
20121213,31972,mainj001,F ,,,MARLNS,MIA,
20060606,31973,mains001,Dn,,,ROCKS,COL,
20070607,31974,mains001,Da,,,DBACKS,ARI,
20120829,31975,mains001,W ,CUBS,CHN,INDINS,CLE,
20121031,31976,mains001,W ,INDINS,CLE,BJAYS,TOR,
20121114,31977,mains001,W ,BJAYS,TOR,MARLNS,MIA,
18880905,31978,mainw101,R ,CUBS,CHN,,,
18960000,31979,mainw101,D ,Lewiston,Lewiston,BRAVES,BSN,
18960613,31980,mainw101,P ,BRAVES,BSN,Bangor,Bangor,
19410000,31981,mainw102,Fa,,,YANKS,NYA,
19471110,31982,mainw102,D ,YANKS,NYA,PIRATS,PIT,
19960802,31983,mairo001,Fa,,,YANKS,NYA,
20031008,31984,mairo001,Fg,MARLNS,FLO,,,
19120916,31985,maisg101,D ,Harrisburg,Harrisburg,ORLS,SLA,
19980602,31986,majeg001,Da,,,WSOX,CHA,
20021216,31987,majeg001,Dm,WSOX,CHA,BJAYS,TOR,
20030317,31988,majeg001,Dr,BJAYS,TOR,WSOX,CHA,
20081212,31989,majeg001,Fg,REDS,CIN,,,
20090105,31990,majeg001,F ,,,PHILS,PHI,
20091109,31991,majeg001,Fg,PHILS,PHI,,,
20091207,31992,majeg001,F ,,,ASTROS,HOU,
19360000,31993,majeh101,M ,EauClaire,EauClaire,CUBS,CHN,
19380910,31994,majeh101,P ,CUBS,CHN,BRAVES,BSN,
19410525,31995,majeh101,P ,BRAVES,BSN,YANKS,NYA,
19460614,31996,majeh101,P ,YANKS,NYA,ATLTCS,PHA,
19520610,31997,majeh101,P ,ATLTCS,PHA,INDINS,CLE,
19550801,31998,majeh101,R ,ORLS,BAL,,,
20020604,31999,majev001,Da,,,ORLS,BAL,
20080328,32000,majev001,R ,ORLS,BAL,,,
20080622,32001,majev001,F ,,,ASTROS,HOU,
20081103,32002,majev001,Fg,ASTROS,HOU,,,
20090608,32003,majev001,F ,,,ANGELS,ANA,
20091109,32004,majev001,Fg,ANGELS,ANA,,,
20101106,32005,majev001,Fg,ATLTCS,OAK,,,
20121103,32006,majev001,Fg,RNGRS,TEX,,,
19720000,32007,makot101,Fa,,,TIGRS,DET,
19870713,32008,maksm001,Fa,,,WSOX,CHA,
19890330,32009,maksm001,R ,METS,NYN,,,
19891205,32010,maksm001,Dm,Miami,Miami,BJAYS,TOR,
19921026,32011,maksm001,W ,BJAYS,TOR,TWINS,MIN,
19931015,32012,maksm001,Fg,TWINS,MIN,,,
19931214,32013,maksm001,F ,,,CUBS,CHN,
19941010,32014,maksm001,Fg,CUBS,CHN,,,
19040800,32015,malac101,P ,Amsterdam-Johnstown,Amsterdam-Johnstown,DOGRS,BRO,
19890815,32016,malaj001,Fa,,,RSOX,BOS,
19040316,32017,malaj102,P ,BRAVES,BSN,Columbus,Columbus,
20000605,32018,malam001,Da,,,RAYS,TBA,
20031208,32019,malam001,W ,RAYS,TBA,RSOX,BOS,
20051128,32020,malam001,R ,RSOX,BOS,,,
20060111,32021,malam001,F ,,,RAYS,TBA,
20060331,32022,malam001,R ,RAYS,TBA,,,
19780606,32023,maldc001,Fa,,,DOGRS,LAN,
19891113,32024,maldc001,Fg,GIANTS,SFN,,,
19891128,32025,maldc001,F ,,,INDINS,CLE,
19901105,32026,maldc001,Fg,INDINS,CLE,,,
19910402,32027,maldc001,F ,,,BREWRS,MIL,
19921030,32028,maldc001,Fg,BJAYS,TOR,,,
19921211,32029,maldc001,F ,,,CUBS,CHN,
19941015,32030,maldc001,Fg,INDINS,CLE,,,
19950412,32031,maldc001,F ,,,BJAYS,TOR,
19950831,32032,maldc001,C ,BJAYS,TOR,RNGRS,TEX,
19951102,32033,maldc001,Fg,RNGRS,TEX,,,
19860428,32034,maldc002,Fa,,,ROYALS,KCA,
19931115,32035,maldc002,R ,BREWRS,MIL,,,
19950907,32036,maldc003,Fa,,,MARNRS,SEA,
20021015,32037,maldc003,Fg,ASTROS,HOU,,,
20030112,32038,maldc003,F ,,,WSOX,CHA,
20041015,32041,maldc003,Fg,WSOX,CHA,,,
20041108,32042,maldc003,F ,,,PIRATS,PIT,
20081103,32047,maldc003,Fg,PIRATS,PIT,,,
20090127,32048,maldc003,F ,,,RSOX,BOS,
20090803,32049,maldc003,R ,RSOX,BOS,,,
20101005,32050,maldc003,Fg,NATEX,WAS,,,
20121017,32053,maldc003,Fg,NATEX,WAS,,,
20040607,32054,maldm001,Da,,,ANGELS,ANA,
20070110,32055,maldm001,R ,ANGELS,ANA,,,
20070124,32056,maldm001,F ,,,BREWRS,MIL,
19780110,32057,malej101,Da,,,MARNRS,SEA,
19340905,32058,malic101,R ,PHILS,PHI,,,
19361119,32059,malit101,P ,PIRATS,PIT,DOGRS,BRO,
19510000,32060,malkb101,Fa,,,BRAVES,BSN,
19571202,32061,malkb101,D ,BRAVES,MLN,TWINS,WS1,
19590509,32062,malkb101,P ,TWINS,WS1,Denver,Denver,
19591130,32063,malkb101,D ,Denver,Denver,PHILS,PHI,
19100900,32064,malla101,U ,Houston,Houston,ORLS,SLA,
19850603,32065,mallb001,Dn,,,ATLTCS,OAK,
19860602,32066,mallb001,Da,,,RNGRS,TEX,
19891204,32067,mallb001,D ,RNGRS,TEX,NATEX,MON,
19970603,32068,mallb002,Da,,,BREWRS,MIL,
20030411,32069,mallb002,R ,DOGRS,LAN,,,
20040112,32070,mallb002,F ,,,REDS,CIN,
20041015,32071,mallb002,Fg,REDS,CIN,,,
20041217,32072,mallb002,F ,,,PIRATS,PIT,
20051015,32073,mallb002,Fg,PIRATS,PIT,,,
19210900,32074,mallb101,U ,Portsmouth,Portsmouth,ATLTCS,PHA,
19481110,32075,mallb102,D ,PIRATS,PIT,ORLS,SLA,
19421104,32076,mallj101,Fg,TWINS,WS1,,,
19430300,32077,mallj101,F ,,,CARDS,SLN,
19250727,32078,mallj102,P ,Durham,Durham,WSOX,CHA,
19250831,32079,mallj102,P ,WSOX,CHA,NewOrleans,NewOrleans,
19570527,32080,mallj103,Fa,,,RSOX,BOS,
19330412,32081,malll101,P ,PHILS,PHI,Toronto,Toronto,
19340726,32082,malll101,P ,Buffalo,Buffalo,BRAVES,BSN,
19360104,32083,malll101,P ,BRAVES,BSN,WSOX,CHA,
19920625,32084,mallm001,Fa,,,BRAVES,ATL,
19991004,32085,mallm001,Fg,BRAVES,ATL,,,
19991101,32086,mallm001,F ,,,TIGRS,DET,
20001015,32087,mallm001,Fg,TIGRS,DET,,,
20001227,32088,mallm001,F ,,,REDS,CIN,
20011015,32089,mallm001,Fg,REDS,CIN,,,
20011214,32090,mallm001,F ,,,MARLNS,FLO,
20020610,32091,mallm001,Fg,MARLNS,FLO,,,
20020611,32092,mallm001,F ,,,REDS,CIN,
20021015,32093,mallm001,Fg,REDS,CIN,,,
20030113,32094,mallm001,F ,,,DOGRS,LAN,
20030510,32095,mallm001,P ,DOGRS,LAN,CARDS,SLN,
20031015,32096,mallm001,Fg,CARDS,SLN,,,
19491117,32097,mallm101,D ,Sacramento,Sacramento,DOGRS,BRO,
19830606,32098,mallr001,Dn,,,TIGRS,DET,
19840117,32099,mallr001,Da,,,ASTROS,HOU,
19720000,32100,malls101,Fa,,,ROYALS,KCA,
19770404,32101,malls101,P ,METS,NYN,ATLTCS,OAK,
19470000,32102,malmh101,Fa,,,INDINS,CLE,
19550408,32103,malmh101,P ,INDINS,CLE,TIGRS,DET,
19020722,32104,malob101,J ,ORLS,SLA,REDS,CIN,
19040901,32105,malob101,D ,Minneapolis,Minneapolis,CUBS,CHN,
19860114,32106,maloc001,Da,,,PHILS,PHI,
19380000,32107,maloe101,Fa,,,CARDS,SLN,
19490713,32108,maloe101,P ,CUBS,CHN,WSOX,CHA,
19500628,32109,maloe101,P ,WSOX,CHA,YANKS,NYA,
19510712,32110,maloe101,P ,Oakland,Oakland,YANKS,NYA,
19590401,32111,maloj102,Fa,,,REDS,CIN,
19720103,32112,maloj102,R ,ANGELS,CAL,,,
19720104,32113,maloj102,F ,,,CARDS,SLN,
19720409,32114,maloj102,R ,CARDS,SLN,,,
19720420,32115,maloj102,F ,,,GIANTS,SFN,
19720616,32116,maloj102,Z ,GIANTS,SFN,,,
19150500,32117,malol101,Fa,,,ATLTCS,PHA,
20050607,32118,malom001,Da,,,PHILS,PHI,
20111031,32119,malom001,W ,REDS,CIN,TWINS,MIN,
20121103,32120,malom001,Fg,TWINS,MIN,,,
19130625,32121,malop101,P ,Kalamazoo,Kalamazoo,RSOX,BOS,
19350326,32122,malop103,P ,CARDS,SLN,YANKS,NYA,$15000
19380120,32123,malop103,R ,YANKS,NYA,,,
19380211,32124,malop103,F ,,,RSOX,BOS,
19930603,32125,malos001,Da,,,BREWRS,MIL,
19980310,32126,malos001,R ,BREWRS,MIL,,,
19980320,32127,malos001,F ,,,DOGRS,LAN,
19981221,32128,malos001,Fg,DOGRS,LAN,,,
19470000,32129,malzf101,Fa,,,RSOX,BOS,
19651130,32130,malzf101,R ,RSOX,BOS,,,
19651130,32131,malzf101,F ,,,ANGELS,CAL,
19661018,32132,malzf101,R ,ANGELS,CAL,,,
19240712,32133,mamaa101,P ,Reading,Reading,YANKS,NYA,
19251216,32134,mamaa101,P ,Newark,Newark,YANKS,NYA,
19420523,32135,mancg101,P ,CARDS,SLN,GIANTS,NY1,
19441106,32136,mancg101,R ,GIANTS,NY1,,,
19660000,32137,manga101,Fa,,,PIRATS,PIT,
19490000,32138,mangj101,Fa,,,PIRATS,PIT,
19560305,32139,mangj101,P ,PIRATS,PIT,GIANTS,NY1,
19310930,32140,mangl101,D ,Newark,Newark,BRAVES,BSN,
20070607,32141,mangm001,Da,,,MARNRS,SEA,
20110823,32142,mangm001,R ,MARNRS,SEA,,,
20111206,32143,mangm001,F ,,,RAYS,TBA,
20120809,32144,mangm001,R ,RAYS,TBA,,,
20120814,32145,mangm001,F ,,,DBACKS,ARI,
20121103,32146,mangm001,Fg,DBACKS,ARI,,,
19691120,32147,mangp101,Fa,,,NATEX,MON,
19271004,32148,manic101,D ,Newark,Newark,ORLS,SLA,
19310930,32149,manic101,D ,Milwaukee,Milwaukee,REDS,CIN,
19700604,32150,mankp101,Da,,,TIGRS,DET,
19970603,32151,mannc001,Dn,,,BRAVES,ATL,
19980602,32152,mannc001,Dn,,,DBACKS,ARI,
19990602,32153,mannc001,Dn,,,RSOX,BOS,
20000605,32154,mannc001,Dn,,,MARNRS,SEA,
20010605,32155,mannc001,Da,,,YANKS,NYA,
20071029,32156,mannc001,Fg,YANKS,NYA,,,
20071118,32157,mannc001,F ,,,NATEX,WAS,
20081015,32158,mannc001,W ,NATEX,WAS,CARDS,SLN,
20091109,32159,mannc001,Fg,CARDS,SLN,,,
19920601,32160,mannd001,Da,,,RNGRS,TEX,
19981016,32161,mannd001,Fg,RNGRS,TEX,,,
19981229,32162,mannd001,F ,,,CUBS,CHN,
20001015,32163,mannd001,Fg,CUBS,CHN,,,
20020120,32164,mannd001,F ,,,YANKS,NYA,
20020330,32165,mannd001,R ,YANKS,NYA,,,
20020706,32166,mannd001,F ,,,TWINS,MIN,
20021216,32167,mannd001,D ,TWINS,MIN,BREWRS,MIL,
20030819,32168,mannd001,R ,BREWRS,MIL,,,
20031015,32169,mannd001,F ,,,MARLNS,FLO,
20040402,32170,mannd001,R ,MARLNS,FLO,,,
20040511,32171,mannd001,F ,,,CUBS,CHN,
20040626,32172,mannd001,R ,CUBS,CHN,,,
20050628,32173,mannd001,F ,,,ORLS,BAL,
20050725,32174,mannd001,R ,ORLS,BAL,,,
19420214,32175,mannd101,R ,BRAVES,BSN,,,
18820904,32178,mannf101,R ,ATLTCS,PH4,,,
19930603,32179,mannj001,Da,,,BJAYS,TOR,
19991213,32180,mannj001,D ,BJAYS,TOR,METS,NYN,
20000322,32181,mannj001,Dr,METS,NYN,BJAYS,TOR,
20001018,32182,mannj001,Fg,METS,NYN,,,
20010103,32183,mannj001,F ,,,ASTROS,HOU,
20021010,32184,mannj001,W ,ASTROS,HOU,PIRATS,PIT,
20030929,32185,mannj001,Fg,PIRATS,PIT,,,
20040114,32186,mannj001,F ,,,YANKS,NYA,
20040615,32187,mannj001,R ,YANKS,NYA,,,
20040616,32188,mannj001,F ,,,PIRATS,PIT,
20041015,32189,mannj001,Fg,PIRATS,PIT,,,
20050706,32190,mannj001,P ,Nashua,Nashua,RSOX,BOS,
20051015,32191,mannj001,Fg,RSOX,BOS,,,
18740507,32192,mannj101,L ,BS1,BS1,BL1,BL1,
18750000,32193,mannj101,Lr,BL1,BL1,BS1,BS1,
18770429,32194,mannj101,L ,BRAVES,BSN,CN1,CN1,
18780000,32195,mannj101,Lr,CN1,CN1,BRAVES,BSN,
18850900,32196,mannj102,P ,BRAVES,BSN,DTN,DTN,$500
19610000,32197,mannj103,Fa,,,TWINS,MIN,
19271004,32198,mannj104,D ,WichitaFalls,WichitaFalls,WSOX,CHA,
19850603,32199,mannk001,Da,,,CUBS,CHN,
19150211,32200,mannl101,J ,BRAVES,BSN,CHF,CHF,
19201109,32201,mannl101,P ,BRAVES,BSN,CARDS,SLN,
19230713,32202,mannl101,P ,CARDS,SLN,REDS,CIN,
19240607,32203,mannl101,P ,REDS,CIN,BRAVES,BSN,
19270718,32204,mannl101,W ,BRAVES,BSN,GIANTS,NY1,
19720606,32205,mannr001,Da,,,INDINS,CLE,
19871109,32208,mannr001,Fg,BREWRS,MIL,,,
19070718,32209,mannr101,P ,Williamsport,Williamsport,YANKS,NYA,
19100824,32210,mannr101,P ,YANKS,NYA,Rochester,Rochester,
18820600,32211,mannt101,R ,PRO,PRO,,,
19920416,32212,manoj001,Fa,,,CARDS,SLN,
19960326,32213,manoj001,R ,CARDS,SLN,,,
19970318,32214,manoj001,F ,,,RAYS,TBA,
19990804,32215,manoj001,R ,RAYS,TBA,,,
19991207,32216,manoj001,F ,,,BREWRS,MIL,
20000328,32217,manoj001,R ,BREWRS,MIL,,,
20000620,32218,manoj001,F ,,,NATEX,MON,
20031212,32219,manoj001,P ,NATEX,MON,KiaTigers,KiaTigers,
20051222,32220,manoj001,F ,,,ORLS,BAL,
20061015,32221,manoj001,Fg,ORLS,BAL,,,
20070605,32222,manoj001,F ,,,REDS,CIN,
20071029,32223,manoj001,Fg,ATLTCS,OAK,,,
20080122,32224,manoj001,F ,,,ORLS,BAL,
20080912,32225,manoj001,R ,ORLS,BAL,,,
19851018,32226,manor001,Fa,,,YANKS,NYA,
19891204,32227,manor001,D ,YANKS,NYA,RNGRS,TEX,
19900430,32228,manor001,Dr,RNGRS,TEX,YANKS,NYA,
19781124,32229,manrf001,Fa,,,BJAYS,TOR,
19850407,32230,manrf001,P ,BJAYS,TOR,NATEX,MON,
19900808,32231,manrf001,R ,TWINS,MIN,,,
19901207,32232,manrf001,F ,,,ANGELS,CAL,
19910401,32233,manrf001,R ,ANGELS,CAL,,,
19910419,32234,manrf001,F ,,,ATLTCS,OAK,
19910602,32235,manrf001,R ,ATLTCS,OAK,,,
20030603,32236,mansj001,Dn,,,DBACKS,ARI,
20060606,32237,mansj001,Da,,,TWINS,MIN,
20121103,32238,mansj001,Fg,TWINS,MIN,,,
20121117,32239,mansj001,F ,,,ROCKS,COL,
19060800,32240,mansl101,P ,DesMoines,DesMoines,PIRATS,PIT,
18840613,32241,mansm101,R ,PIRATS,PT1,,,
18840615,32242,mansm101,F ,,,ATLTCS,PH4,
18840700,32243,mansm101,R ,ATLTCS,PH4,,,
18790800,32244,manst101,R ,TRN,TRN,,,
19520000,32246,mantf101,Fa,,,BRAVES,BSN,
19611010,32247,mantf101,X ,BRAVES,MLN,METS,NYN,
19661128,32248,mantf101,R ,ASTROS,HOU,,,
19670209,32249,mantf101,F ,,,CUBS,CHN,
19670706,32250,mantf101,R ,CUBS,CHN,,,
19820607,32251,mantj001,Dn,,,YANKS,NYA,
19850603,32252,mantj001,Da,,,ANGELS,CAL,
19911127,32253,mantj001,R ,INDINS,CLE,,,
19920123,32254,mantj001,F ,,,BRAVES,ATL,
19921015,32255,mantj001,Fg,BRAVES,ATL,,,
19921216,32256,mantj001,F ,,,PHILS,PHI,
19931015,32257,mantj001,Fg,PHILS,PHI,,,
19931216,32258,mantj001,F ,,,METS,NYN,
19940519,32259,mantj001,C ,METS,NYN,ORLS,BAL,
19960126,32260,mantj001,P ,ORLS,BAL,YomiuraGiants,YomiuraGiants,
19960507,32261,mantj001,F ,,,RSOX,BOS,
19960829,32262,mantj001,W ,MARNRS,SEA,RSOX,BOS,
19961008,32263,mantj001,Fg,RSOX,BOS,,,
19970217,32264,mantj001,F ,,,BJAYS,TOR,
19980424,32265,mantj001,W ,INDINS,CLE,TIGRS,DET,
19980612,32266,mantj001,R ,TIGRS,DET,,,
19980616,32267,mantj001,F ,,,INDINS,CLE,
19990702,32270,mantj001,W ,INDINS,CLE,YANKS,NYA,
19990810,32271,mantj001,R ,YANKS,NYA,,,
19990813,32272,mantj001,F ,,,INDINS,CLE,
19991015,32273,mantj001,Fg,INDINS,CLE,,,
19991103,32274,mantj001,F ,,,ROCKS,COL,
20000428,32275,mantj001,R ,ROCKS,COL,,,
20000430,32276,mantj001,F ,,,INDINS,CLE,
20001018,32277,mantj001,Fg,INDINS,CLE,,,
19910603,32278,mantm001,Da,,,MARNRS,SEA,
19941205,32279,mantm001,D ,MARNRS,SEA,MARLNS,FLO,
20041029,32282,mantm001,Fg,DBACKS,ARI,,,
