ID,Last,First,nickname,play_debut,HOF
angen101,Angelini,Norman Stanley,Norm,07/22/1972,NOT
anglm001,Angle,Matthew Ryan,Matt,07/17/2011,NOT
anglt101,Angley,Thomas Samuel,Tom,04/23/1929,NOT
ankep101,Ankenman,Frederick Norman,Pat,04/16/1936,NOT
ankir001,Ankiel,Richard Alexander,Rick,08/23/1999,NOT
annad001,Anna,Dean William,Dean,04/04/2014,NOT
annib101,Annis,William Perley,Bill,05/01/1884,NOT
ansoc101,Anson,Adrian Constantine,Cap,05/06/1871,HOF
anthe001,Anthony,Eric Todd,Eric,07/28/1989,NOT
antob101,Antonello,William James,Bill,04/30/1953,NOT
antod001,Antolin,Dustin Kamakana Mai Ku'u Makua,Dustin,05/16/2016,NOT
antoj101,Antonelli,John Lawrence,John,09/16/1944,NOT
antoj102,Antolick,Joseph,Joe,09/20/1944,NOT
antoj103,Antonelli,John August,Johnny,07/04/1948,NOT
antom001,Antonelli,Matthew Antonio,Matt,09/01/2008,NOT
antot001,Antone,Tejay Anthony,Tejay,07/27/2020,
aokin001,Aoki,Norichika,Nori,04/06/2012,NOT
aparl101,Aparicio,Luis Ernesto (Montiel),Luis,04/17/1956,HOF
apodb101,Apodaca,Robert John,Bob,09/18/1973,NOT
aponl001,Aponte,Luis Eduardo (Yuripe),Luis,09/04/1980,NOT
aposs001,Apostel,Sherten Wimbert Ramiro,Sherten,09/12/2020,
appik001,Appier,Robert Kevin,Kevin,06/04/1989,NOT
apple101,Appleton,Edward Samuel,Ed,04/16/1915,NOT
applf101,Applegate,Frederick Romaine,Fred,09/30/1904,NOT
appll101,Appling,Lucius Benjamin,Luke,09/10/1930,HOF
applp101,Appleton,Peter William,Pete,09/14/1927,NOT
aquia001,Aquino,Aristides,Aristides,08/19/2018,NOT
aquig001,Aquino,Gregori Emilio,Greg,07/02/2004,NOT
aquij001,Aquino,Jayson Julio,Jayson,07/04/2016,NOT
aquil001,Aquino,Luis Antonio (Colon),Luis,08/08/1986,NOT
araga101,Aragon,Angel (Valdes),Angel,08/20/1914,NOT
aragj101,Aragon,Angel Valdes (Reyes),Jack,08/13/1941,NOT
aranv001,Arano,Victor Teodoro,Victor,09/12/2017,NOT
araue001,Araujo,Elvis Alejandro,Elvis,05/05/2015,NOT
arauj001,Arauz,Jonathan Aldair,Jonathan,07/24/2020,
araup001,Araujo,Pedro,Pedro,03/31/2018,NOT
archc001,Archer,Christopher Alan,Chris,06/20/2012,NOT
archf101,Archer,Frederick Marvin,Fred,09/05/1936,NOT
archg101,Archie,George Albert,George,09/14/1938,NOT
archj101,Archer,James William,Jim,04/30/1961,NOT
archj102,Archer,James Patrick,Jimmy,09/06/1904,NOT
archm101,Archdeacon,Maurice John,Maurice,09/17/1923,NOT
arcif001,Arcia,Francisco Antonio,Francisco,07/26/2018,NOT
arcij101,Arcia,Jose Raimundo (Orta),Jose,04/10/1968,NOT
arcio001,Arcia,Oswaldo Celestino,Oswaldo,04/15/2013,NOT
arcio002,Arcia,Orlando Jesus,Orlando,08/02/2016,NOT
arded101,Ardell,Daniel Miers,Dan,09/14/1961,NOT
ardir101,Ardizoia,Rinaldo Joseph,Rugger,04/30/1947,NOT
ardnj101,Ardner,Joseph A.,Joe,05/01/1884,NOT
ardod001,Ardoin,Daniel Wayne,Danny,08/02/2000,NOT
arelf101,Arellanes,Frank Julian,Frank,07/17/1908,NOT
arenj001,Arencibia,Jonathan Paul,J.P.,08/07/2010,NOT
arenn001,Arenado,Nolan James,Nolan,04/28/2013,NOT
arfth101,Arft,Henry Irven,Hank,07/27/1948,NOT
ariaa001,Arias,Alejandro,Alex,05/12/1992,NOT
ariaa002,Arias,Alberto A.,Alberto,05/01/2007,NOT
ariag001,Arias,George Alberto,George,04/02/1996,NOT
ariaj001,Arias,Joaquin,Joaquin,09/13/2006,NOT
ariar101,Arias,Rodolfo (Martinez),Rudy,04/10/1959,NOT
arihk001,Arihara,Kohei,Kohei,04/03/2021,
arleb101,Arlett,Russell Loris,Buzz,04/14/1931,NOT
arlid101,Arlich,Donald Louis,Don,10/02/1965,NOT
arlis101,Arlin,Stephen Ralph,Steve,06/17/1969,NOT
armam001,Armas,Marcos Rafael (Ruiz),Marcos,05/25/1993,NOT
armat001,Armas,Antonio Rafael (Machado),Tony,09/06/1976,NOT
armat002,Armas,Antonio Jose,Tony,08/16/1999,NOT
armbc101,Armbruster,Charles Anthony,Charlie,07/17/1905,NOT
armbe101,Armbrister,Edison Rosanda,Ed,08/31/1973,NOT
armbh101,Armbruster,Harry Gregory,Harry,04/30/1906,NOT
armbo101,Armbrust,Orville Martin,Orville,09/18/1934,NOT
armer001,Armenteros,Rogelio (Pena),Rogelio,06/14/2019,
armsg101,Armstrong,Noble George,George,04/26/1946,NOT
armsh101,Armstrong,Howard Elmer,Howard,09/30/1911,NOT
armsj001,Armstrong,Jack William,Jack,06/21/1988,NOT
armsm001,Armstrong,Michael Dennis,Mike,08/12/1980,NOT
armsr101,Armstrong,Robert Livingston,Robert,06/26/1871,NOT
armss001,Armstrong,Shawn Michael,Shawn,08/08/2015,NOT
arndh101,Arndt,Harry John,Harry,07/02/1902,NOT
arndl001,Arndt,Larry Wayne,Larry,06/06/1989,NOT
arnob101,Arnold,Willis S.,Billy,04/26/1872,NOT
arnoc101,Arnold,Christopher Paul,Chris,09/07/1971,NOT
arnoj001,Arnold,James Lee,Jamie,04/20/1999,NOT
arnom101,Arnovich,Morris,Morrie,09/14/1936,NOT
arnos001,Arnold,Scott Gentry,Scott,04/07/1988,NOT
arnot001,Arnold,Tony Dale,Tony,08/09/1986,NOT
arnsb001,Arnsberg,Bradley James,Brad,09/06/1986,NOT
arnto101,Arntzen,Orie Edgar,Orie,04/20/1943,NOT
arocr001,Arocha,Rene (Rodriguez),Rene,04/09/1993,NOT
aro-j001,Aro,Jonathan Arturo,Jonathan,06/25/2015,NOT
arozr001,Arozarena,Randy,Randy,08/14/2019,
arral001,Arraez,Luis Sangel (Reveron),Luis,05/18/2019,
arrej001,Arredondo,Jose Juan,Jose,05/14/2008,NOT
arrig101,Arrigo,Gerald William,Gerry,06/12/1961,NOT
arrij001,Arrieta,Jacob Joseph,Jake,06/10/2010,NOT
arrob001,Arroyo,Bronson Anthony,Bronson,06/12/2000,NOT
arroc001,Arroyo,Christian Israel,Christian,04/24/2017,NOT
arrof001,Arroyo,Fernando,Fernando,06/28/1975,NOT
arrol101,Arroyo,Luis Enrique,Luis,04/20/1955,NOT
arror001,Arrojo,Luis Rolando,Rolando,04/01/1998,NOT
arror101,Arroyo,Rudolph,Rudy,06/01/1971,NOT
arrue001,Arruebarrena,Barbaro Erisbel (Escalante),Erisbel,05/23/2014,NOT
arteh001,Arteaga,Humberto Jose (Jimenez),Humberto,06/20/2019,
arunh101,Arundel,Harry,Harry,07/19/1875,NOT
arunt101,Arundel,John Thomas,Tug,05/23/1882,NOT
asadr001,Asadoor,Randall Carl,Randy,09/14/1986,NOT
asbej101,Asbell,James Marion,Jim,05/08/1938,NOT
asbjc101,Asbjornson,Robert Anthony,Casper,09/17/1928,NOT
ascaj001,Ascanio,Jose Eleazar,Jose,07/13/2007,NOT
aschc001,Asche,Cody James,Cody,07/30/2013,NOT
asenm001,Asencio,Miguel (DePaula),Miguel,04/06/2002,NOT
ashba001,Ashby,Alan Dean,Alan,07/03/1973,NOT
ashba002,Ashby,Andrew Jason,Andy,06/10/1991,NOT
ashba003,Ashby,Aaron,Aaron,06/30/2021,
ashbr101,Ashburn,Don Richard,Richie,04/20/1948,HOF
ashea001,Asher,Alec Edward,Alec,08/30/2015,NOT
ashft001,Ashford,Thomas Steven,Tucker,09/21/1976,NOT
ash-k101,Ash,Kenneth Lowther,Ken,04/17/1925,NOT
ashlb001,Ashley,Billy Manual,Billy,09/01/1992,NOT
ashln001,Ashley,Nevin Robert,Nevin,09/09/2015,NOT
asmut101,Asmussen,Thomas William,Tom,08/10/1907,NOT
asprb101,Aspromonte,Robert Thomas,Bob,09/19/1956,NOT
asprk101,Aspromonte,Kenneth Joseph,Ken,09/02/1957,NOT
asseb101,Asselstine,Brian Hanly,Brian,09/14/1976,NOT
assep001,Assenmacher,Paul Andre,Paul,04/12/1986,NOT
astae001,Astacio,Ezequiel F.,Ezequiel,05/03/2005,NOT
astap001,Astacio,Pedro Julio (Pura),Pedro,07/03/1992,NOT
astib001,Astin,Barrett,Barrett,04/03/2017,NOT
astrj101,Astroth,Joseph Henry,Joe,08/13/1945,NOT
astuw001,Astudillo,Willians Jose,Willians,06/30/2018,NOT
asuac001,Asuaje,Carlos A.,Carlos,09/21/2016,NOT
atchj001,Atchley,Justin Scott,Justin,04/07/2001,NOT
atchs001,Atchison,Scott Barham,Scott,07/31/2004,NOT
athec101,Atherton,Charles Morgan Herbert,Charlie,05/30/1899,NOT
athek001,Atherton,Keith Rowe,Keith,07/14/1983,NOT
atill001,Atilano,Luis A.,Luis,04/23/2010,NOT
atkia101,Atkinson,Albert Wright,Al,05/01/1884,NOT
atkib101,Atkinson,William Cecil Glenn,Bill,09/18/1976,NOT
atkie101,Atkinson,Edward,Ed,10/22/1873,NOT
atkig001,Atkins,Garrett Bernard,Garrett,08/03/2003,NOT
atkij101,Atkins,James Curtis,James,09/29/1950,NOT
atkil101,Atkinson,Hubert Burley,Lefty,08/05/1927,NOT
atkim001,Atkins,Mitchell Shane,Mitch,07/29/2009,NOT
atkit101,Atkins,Francis Montgomery,Tommy,10/02/1909,NOT
attrd101,Attreau,Richard Gilbert,Dick,09/14/1926,NOT
atwet101,Atwell,Maurice Dailey,Toby,04/15/1952,NOT
atwob101,Atwood,William Franklin,Bill,04/15/1936,NOT
atz-j101,Atz,Jacob Henry,John,09/24/1902,NOT
aubrc101,Aubrey,Harry Herbert,Chub,04/22/1903,NOT
aubrm001,Aubrey,Robert Michael,Michael,05/17/2008,NOT
aucod001,Aucoin,Derek Alfred,Derek,05/21/1996,NOT
auder001,Aude,Richard Thomas,Rich,09/09/1993,NOT
auerr101,Auerbach,Frederick Steven,Rick,04/13/1971,NOT
augeb001,Augenstein,Bryan Christopher,Bryan,05/13/2009,NOT
augud001,August,Donald Glenn,Don,06/02/1988,NOT
augud101,Augustine,David Ralph,Dave,09/03/1973,NOT
auguj001,Augustine,Gerald Lee,Jerry,09/09/1975,NOT
aukee101,Auker,Elden LeRoy,Elden,08/10/1933,NOT
auldt101,Aulds,Leycester Doyle,Tex,05/25/1947,NOT
aultd101,Ault,Douglas Reagan,Doug,09/09/1976,NOT
aumop001,Aumont,Phillippe,Phillippe,08/23/2012,NOT
aurir001,Aurilia,Richard Santo,Rich,09/06/1995,NOT
ausaj001,Ausanio,Joseph John,Joe,07/14/1994,NOT
ausmb001,Ausmus,Bradley David,Brad,07/28/1993,NOT
austd101,Aust,Dennis Kay,Dennis,09/06/1965,NOT
austh101,Austin,Henry C.,Henry,04/28/1873,NOT
austj001,Austin,James Parker,Jim,07/04/1991,NOT
austj002,Austin,Jeffrey Wellington,Jeff,06/26/2001,NOT
austj101,Austin,James Philip,Jimmy,04/19/1909,NOT
austr101,Austin,Rick Gerald,Rick,06/21/1970,NOT
austt001,Austin,Christopher Tyler,Tyler,08/13/2016,NOT
autra101,Autry,Albert,Al,09/14/1976,NOT
autrc101,Autry,William Askew,Chick,09/18/1907,NOT
autrc102,Autry,Martin Gordon,Chick,04/20/1924,NOT
avela001,Avelino,Abiatal,Abiatal,09/08/2018,NOT
avenb001,Aven,David Bruce,Bruce,08/27/1997,NOT
avere101,Averill,Howard Earl,Earl,04/16/1929,HOF
avere102,Averill,Earl Douglas,Earl,04/19/1956,NOT
avers001,Avery,Steven Thomas,Steve,06/13/1990,NOT
averx001,Avery,Xavier Tyrone,Xavier,05/13/2012,NOT
avila001,Avila,Alexander Thomas,Alex,08/06/2009,NOT
avilb101,Avila,Roberto Francisco (Gonzalez),Bobby,04/30/1949,NOT
avill001,Avilan,Luis Armando,Luis,07/14/2012,NOT
avilm001,Aviles,Michael Anthony,Mike,05/29/2008,NOT
avilp001,Avila,Pedro Manuel,Pedro,04/11/2019,
avilr101,Aviles,Ramon Antonio (Miranda),Ramon,07/10/1977,NOT
avrej101,Avrea,James Epherium,Jay,04/22/1950,NOT
axeld001,Axelrod,Dylan Davis Haines,Dylan,09/07/2011,NOT
axfoj001,Axford,John Berton,John,09/15/2009,NOT
ayalb001,Ayala,Benigno (Felix),Benny,08/27/1974,NOT
ayalb002,Ayala,Robert Joseph,Bobby,09/05/1992,NOT
ayall001,Ayala,Luis Ignacio,Luis,03/31/2003,NOT
aybae001,Aybar,Erick Johan,Erick,05/16/2006,NOT
aybam001,Aybar,Manuel Antonio,Manny,08/04/1997,NOT
aybaw001,Aybar,Willy Del Jesus,Willy,08/31/2005,NOT
aydej101,Aydelott,Jacob Stuart,Jake,05/15/1884,NOT
ayerb101,Ayers,William Oscar,Bill,04/17/1947,NOT
ayerd101,Ayers,Yancey Wyatt,Doc,09/09/1913,NOT
aylwd101,Aylward,Richard John,Dick,05/01/1953,NOT
ayrab001,Ayrault,Robert Cunningham,Bob,06/07/1992,NOT
ayraj001,Ayrault,Joseph Allen,Joe,09/01/1996,NOT
azcuj101,Azcue,Jose Joaquin (Lopez),Joe,08/03/1960,NOT
azoco001,Azocar,Oscar Gregorio (Azocar),Oscar,07/17/1990,NOT
babbc101,Babb,Charles Amos,Charlie,04/17/1903,NOT
babcb101,Babcock,Robert Ernest,Bob,07/22/1979,NOT
babel101,Babe,Loren Rolland,Loren,08/19/1952,NOT
babic101,Babington,Charles Percy,Charlie,07/20/1915,NOT
babij101,Babich,John Charles,Johnny,06/19/1934,NOT
babis101,Babitt,Mack Neal,Shooty,04/09/1981,NOT
backb001,Backe,Brandon Allen,Brandon,07/19/2002,NOT
backl101,Backman,Lester John,Les,07/03/1909,NOT
backw001,Backman,Walter Wayne,Wally,09/02/1980,NOT
bacoe101,Bacon,Edgar Suter,Eddie,08/13/1917,NOT
bacsm001,Bacsik,Michael Joseph,Michael,08/05/2001,NOT
bacsm101,Bacsik,Michael James,Mike,06/15/1975,NOT
bacud001,Bacus,Dakota John,Dakota,08/09/2020,
baczf101,Baczewski,Frederic John,Fred,04/26/1953,NOT
badda001,Baddoo,Akil Neomon,Akil,04/04/2021,
badea101,Bader,Arthur Herman,Art,08/02/1904,NOT
badeb001,Badenhop,Burke Heinrich,Burke,04/09/2008,NOT
badeh001,Bader,Harrison Joseph,Harrison,07/25/2017,NOT
badek101,Bader,Lore Verne,King,09/30/1912,NOT
badgr101,Badgro,Morris Hiram,Red,06/20/1929,NOT
baece101,Baecht,Edward Joseph,Ed,04/24/1926,NOT
baekc001,Baek,Cha-Seung,Cha-Seung,08/08/2004,NOT
baerc001,Baerga,Carlos Obed (Ortiz),Carlos,04/14/1990,NOT
baezb001,Baez,Benito (Ceri),Benito,08/25/2001,NOT
baezd001,Baez,Danys,Danys,05/13/2001,NOT
baezj001,Baez,Ednel Javier,Javier,08/05/2014,NOT
baezj101,Baez,Jose Antonio,Jose,04/06/1977,NOT
baezk001,Baez,Kevin Richard,Kevin,09/03/1990,NOT
baezm001,Baez,Michel,Michel,07/23/2019,
baezp001,Baez,Pedro Alberys (de la Cruz),Pedro,05/05/2014,NOT
baezs001,Baez,Sandy,Sandy,06/04/2018,NOT
bagbj101,Bagby,"James Charles Jacob, Sr.",Jim,04/22/1912,NOT
bagbj102,Bagby,"James Charles Jacob, Jr.",Jim,04/18/1938,NOT
bagwb101,Bagwell,William Mallory,Bill,04/17/1923,NOT
bagwj001,Bagwell,Jeffrey Robert,Jeff,04/08/1991,HOF
bahns101,Bahnsen,Stanley Raymond,Stan,09/09/1966,NOT
bahre101,Bahr,Edson Garfield,Ed,05/01/1946,NOT
bahrf101,Bahret,Franklin F.,Frank,04/17/1884,NOT
baicg101,Baichley,Grover Cleveland,Grover,08/24/1914,NOT
baila001,Bailey,Andrew Scott,Andrew,04/06/2009,NOT
bailb001,Bailor,Robert Michael,Bob,09/06/1975,NOT
bailb002,Bailey,Brandon David Keith,Brandon,07/26/2020,
bailb101,Bailey,William F.,Bill,09/11/1907,NOT
bailb102,Bailey,Harry Lewis,Bill,04/21/1911,NOT
bailb103,Bailey,Robert Sherwood,Bob,09/14/1962,NOT
bailc001,Bailey,Philip Cory,Cory,09/01/1993,NOT
baile101,Bailey,Lonas Edgar,Ed,09/26/1953,NOT
bailf101,Bailey,Frederick Middleton,Fred,08/19/1916,NOT
bailg101,Bailey,Arthur Eugene,Gene,09/10/1917,NOT
bailh001,Bailey,David Dewitt,Homer,06/08/2007,NOT
bailh101,Bailey,Howard Lee,Howard,04/12/1981,NOT
bailh102,Bailey,Harvey Francis,Harvey,06/30/1899,NOT
bailj001,Bailey,Jeffrey Todd,Jeff,07/06/2007,NOT
bailj101,Bailey,James Hopkins,Jim,09/10/1959,NOT
bailk101,Bailey,Linwood Clifton,King,09/21/1895,NOT
bailm001,Bailey,John Mark,Mark,04/27/1984,NOT
bailr001,Bailey,Charles Roger,Roger,04/27/1995,NOT
bails001,Bailes,Scott Alan,Scott,04/09/1986,NOT
bails101,Bailey,Abraham Lincoln,Sweetbread,05/23/1919,NOT
bails102,Bailey,Steven John,Steve,04/14/1967,NOT
bainh001,Baines,Harold Douglas,Harold,04/10/1980,HOF
bainl101,Bain,Herbert Loren,Loren,06/23/1945,NOT
baira101,Baird,Albert Wells,Al,09/10/1917,NOT
bairb101,Baird,Robert Allen,Bob,09/03/1962,NOT
baird001,Bair,Charles Douglas,Doug,09/13/1976,NOT
baird101,Baird,Howard Douglas,Doug,04/17/1915,NOT
baisj001,Baisley,Jeffrey Scot,Jeff,09/09/2008,NOT
bajej001,Bajenaru,Jeffrey Michael,Jeff,09/04/2004,NOT
bakea101,Baker,Albert Jones,Al,08/20/1938,NOT
bakeb001,Baker,Bryan Scott,Bryan,09/05/2021,
bakeb101,Baker,William Presley,Bill,05/04/1940,NOT
bakeb102,Baker,Charles,Bock,04/28/1901,NOT
bakec101,Baker,Charles Joseph,Chuck,04/07/1978,NOT
bakec102,Baker,Charles Arthur,Charlie,08/01/1884,NOT
baked001,Baker,Douglas Lee,Doug,07/02/1984,NOT
baked002,Baker,Johnnie B,Dusty,09/07/1968,NOT
baked101,Baker,David Glenn,Dave,09/12/1982,NOT
baked102,Baker,Delmer David,Del,04/16/1914,NOT
baked103,Bakenhaster,David Lee,Dave,06/20/1964,NOT
bakee101,Baker,Earnest Gould,Ernie,08/18/1905,NOT
bakef101,Baker,Frank Watts,Frank,08/09/1970,NOT
bakef102,Baker,John Franklin,Home Run,09/21/1908,HOF
bakef103,Baker,Floyd Wilton,Floyd,05/04/1943,NOT
bakef104,Baker,Frank,Frank,07/27/1969,NOT
bakeg101,Baker,Eugene Walter,Gene,09/20/1953,NOT
bakeg102,Baker,George F.,George,05/24/1883,NOT
bakeh101,Baker,Howard Francis,Howard,08/11/1912,NOT
bakej001,Baker,Jeffrey Glen,Jeff,04/04/2005,NOT
bakej002,Baker,John David,John,07/09/2008,NOT
bakej101,Baker,Jesse Ormond,Jesse,04/23/1911,NOT
bakej102,Bakley,Edward Enoch,Jersey,05/11/1883,NOT
bakej103,Baker,Jack Edward,Jack,09/11/1976,NOT
bakej104,Baker,Jesse,Jesse,09/14/1919,NOT
bakek101,Baker,Kirtley,Kirtley,05/07/1890,NOT
baken101,Baker,Norman Leslie,Norm,05/21/1883,NOT
baken102,Baker,Neal Vernon,Neal,06/26/1927,NOT
bakep101,Baker,Philip,Phil,05/01/1883,NOT
bakes001,Baker,Scott,Scott,07/17/1995,NOT
bakes002,Baker,Timothy Scott,Scott,05/07/2005,NOT
bakes101,Baker,Steven Byrne,Steve,05/25/1978,NOT
baket101,Baker,Trace Lee,Tracy,06/19/1911,NOT
baket102,Baker,Thomas Henry,Tom,08/02/1963,NOT
baket103,Baker,Thomas Calvin,Tom,08/15/1935,NOT
bakop001,Bako,Gabor Paul,Paul,04/30/1998,NOT
balaj101,Balaz,John Lawrence,John,09/10/1974,NOT
balam101,Balas,Mitchell Francis,Mike,04/27/1938,NOT
balbs001,Balboni,Stephen Charles,Steve,04/22/1981,NOT
balcb101,Balcena,Robert Rudolph,Bobby,09/16/1956,NOT
balda001,Baldonado,Alberto Louis,Alberto,09/02/2021,
baldb101,Baldwin,Robert Harvey,Billy,07/29/1975,NOT
baldd101,Baldwin,David George,Dave,09/06/1966,NOT
baldf101,Baldwin,Frank DeWitt,Frank,04/22/1953,NOT
baldh101,Baldwin,Howard Edward,Harry,05/04/1924,NOT
baldh102,Baldwin,Henry Clay,Henry,05/22/1927,NOT
baldj001,Baldwin,Jeffrey Allen,Jeff,05/22/1990,NOT
baldj002,Baldwin,James,James,04/30/1995,NOT
baldj101,Baldschun,Jack Edward,Jack,04/28/1961,NOT
baldk101,Baldwin,Clarence Geoghan,Kid,07/27/1884,NOT
baldl101,Baldwin,Charles B.,Lady,09/30/1884,NOT
baldm101,Baldwin,Marcus Elmore,Mark,05/02/1887,NOT
baldo101,Baldwin,Orson Frederick,Orson,09/06/1908,NOT
baldr001,Baldelli,Rocco Dan,Rocco,03/31/2003,NOT
baldr101,Baldwin,Rickey Alan,Rick,04/10/1975,NOT
baldr102,Baldwin,Reginald Conrad,Reggie,05/25/1978,NOT
balec001,Balester,Collin Thomas,Collin,07/01/2008,NOT
balej001,Bale,John Robert,John,09/30/1999,NOT
balel101,Bales,Wesley Owen,Lee,08/07/1966,NOT
balem101,Balenti,Michael Richard,Mike,07/19/1911,NOT
balew001,Balentien,Wladimir Ramon,Wladimir,09/04/2007,NOT
balfg001,Balfour,Grant Robert,Grant,07/22/2001,NOT
balla101,Ball,Arthur,Art,08/01/1894,NOT
ballj001,Baller,Jay Scott,Jay,09/19/1982,NOT
ballj002,Ballard,Jeffrey Scott,Jeff,05/09/1987,NOT
ballj003,Ball,Jeffery D.,Jeff,06/10/1998,NOT
ballj101,Ball,James Chandler,Jim,09/21/1907,NOT
ballm101,Ballinger,Mark Alan,Mark,08/06/1971,NOT
balln101,Ball,Cornelius,Neal,09/11/1907,NOT
ballp101,Ballenger,Pelham Ashby,Pelham,05/07/1928,NOT
ballw101,Ballou,Noble Winfred,Win,08/24/1925,NOT
balst101,Balsamo,Anthony Fred,Tony,04/14/1962,NOT
bambg101,Bamberger,George Irvin,George,04/19/1951,NOT
bambh101,Bamberger,Harold Earl,Hal,09/15/1948,NOT
bancd101,Bancroft,David James,Dave,04/14/1915,HOF
bancs101,Bancker,John V.,Studs,04/19/1875,NOT
banda001,Banda,Frank Anthony,Anthony,07/22/2017,NOT
bandc001,Bando,Christopher Michael,Chris,08/13/1981,NOT
bandj001,Bandy,Jett Adam,Jett,09/14/2015,NOT
bands101,Bando,Salvatore Leonard,Sal,09/03/1966,NOT
baned101,Baney,Richard Lee,Dick,07/11/1969,NOT
banee101,Bane,Edward Norman,Eddie,07/04/1973,NOT
banij001,Banister,Jeffery Todd,Jeff,07/23/1991,NOT
bankb001,Banks,Brian Glen,Brian,09/09/1996,NOT
bankb101,Bankston,Wilborn Everett,Bill,08/05/1915,NOT
bankb102,Yerrick,William John,Bill,09/27/1895,NOT
bankd101,Bankhead,Daniel Robert,Dan,08/26/1947,NOT
banke101,Banks,Ernest,Ernie,09/17/1953,HOF
bankg101,Banks,George Edward,George,04/15/1962,NOT
bankj001,Banks,Joshua Charles,Josh,09/11/2007,NOT
banks001,Bankhead,Michael Scott,Scott,05/25/1986,NOT
bankw001,Banks,Willie Anthony,Willie,07/31/1991,NOT
bankw002,Bankston,Wesley Wade,Wes,07/02/2008,NOT
banna001,Bannister,Alan,Alan,07/13/1974,NOT
bannb001,Bannister,Brian Patrick,Brian,04/05/2006,NOT
bannf001,Bannister,Floyd Franklin,Floyd,04/19/1977,NOT
bannj101,Bannon,James Henry,Jimmy,06/15/1893,NOT
bannj102,Banning,James M.,Jim,09/27/1888,NOT
bannt101,Bannon,Thomas Edward,Tom,05/10/1895,NOT
bantb001,Bantz,Brandon Kyle,Brandon,06/08/2013,NOT
bantj101,Banta,Jackie Kay,Jack,09/18/1947,NOT
banum001,Banuelos,Manuel,Manny,07/02/2015,NOT
baptt001,Baptist,Travis Steven,Travis,08/01/1998,NOT
barac001,Baragar,Caleb,Caleb,07/25/2020,
barar001,Barajas,Rodrigo Richard,Rod,09/25/1999,NOT
barbb001,Barberie,Bret Edward,Bret,06/16/1991,NOT
barbb002,Barber,Brian Scott,Brian,08/12/1995,NOT
barbc101,Barber,Charles D.,Charlie,04/17/1884,NOT
barbd101,Barbee,David Monroe,Dave,07/29/1926,NOT
barbf101,Barberich,Frank Frederick,Frank,09/17/1907,NOT
barbj001,Barbato,John Edward,Johnny,04/05/2016,NOT
barbj101,Barbeau,William Joseph,Jap,09/27/1905,NOT
barbj102,Barbieri,James Patrick,Jim,07/05/1966,NOT
barbr101,Barbary,Donald Odell,Red,05/22/1943,NOT
barbs101,Barber,Steven Lee,Steve,04/09/1970,NOT
barbs102,Barber,Stephen David,Steve,04/21/1960,NOT
barbt101,Barber,Tyrus Turner,Turner,08/19/1915,NOT
barbw101,Barbare,Walter Lawrence,Walter,09/17/1914,NOT
barcc101,Barclay,Curtis Cordell,Curt,04/21/1957,NOT
barcg101,Barclay,George Oliver,George,04/17/1902,NOT
barcl001,Barcelo,Lorenzo Antonio,Lorenzo,07/22/2000,NOT
bardb001,Barden,Brian David,Brian,04/03/2007,NOT
bardd001,Bard,Daniel Paul,Daniel,05/13/2009,NOT
bardj001,Bard,Joshua David,Josh,08/23/2002,NOT
bardl001,Bard,Luke Francis,Luke,03/31/2018,NOT
barer101,Bare,Raymond Douglas,Ray,07/30/1972,NOT
barfc101,Barfoot,Clyde Raymond,Clyde,04/13/1922,NOT
barfj001,Barfield,Jesse Lee,Jesse,09/03/1981,NOT
barfj002,Barfield,John David,John,09/07/1989,NOT
barfj003,Barfield,Joshua LaRoy,Josh,04/03/2006,NOT
bargc101,Barger,Eros Bolivar,Cy,08/30/1906,NOT
bargg001,Bargar,Greg Robert,Greg,07/17/1983,NOT
barka001,Barkett,Andrew Jon,Andy,05/28/2001,NOT
barka101,Barker,Alfred L.,Al,06/01/1871,NOT
barkb001,Bark,Brian Stuart,Brian,07/06/1995,NOT
barkb002,Barkley,Brian Edward,Brian,05/28/1998,NOT
barkg001,Barker,Glen F.,Glen,04/07/1999,NOT
barkj001,Barkley,Jeffrey Carver,Jeff,09/16/1984,NOT
barkk001,Barker,Kevin Stewart,Kevin,08/19/1999,NOT
barkl001,Barker,Leonard Harold,Len,09/14/1976,NOT
barkr001,Barker,Richard Frank,Richie,04/25/1999,NOT
barkr101,Barkley,John Duncan,Red,09/02/1937,NOT
barkr102,Barker,Raymond Herrell,Ray,09/13/1960,NOT
barks001,Barker,Sean Reed,Sean,06/06/2007,NOT
barks101,Barkley,Samuel W.,Sam,05/01/1884,NOT
barlj001,Barlow,Joseph Israel,Joe,06/24/2021,
barlm101,Barlow,Michael Roswell,Mike,06/18/1975,NOT
barls001,Barlow,Scott,Scott,04/30/2018,NOT
barlt101,Barlow,Thomas H.,Tom,05/02/1872,NOT
barmb101,Barmes,Bruce Raymond,Bruce,09/13/1953,NOT
barmc001,Barmes,Clint Harold,Clint,09/05/2003,NOT
barna001,Barnes,Austin Scott,Austin,05/24/2015,NOT
barnb001,Barnes,Brian Keith,Brian,09/14/1990,NOT
barnb002,Barnes,Brandon Michael,Brandon,08/07/2012,NOT
barnb101,Barnie,William Harrison,Billy,05/07/1874,NOT
barnb102,Barna,Herbert Paul,Babe,06/16/1937,NOT
barnb103,Barnes,William Horace,Bill,09/27/1884,NOT
barnb104,Barnes,Robert Avery,Bob,07/08/1924,NOT
barnc001,Barnwell,Christopher Edward,Chris,06/20/2006,NOT
